,agglomerative_d128_n_clusters-10_linkage-average,agglomerative_d128_n_clusters-10_linkage-ward,agglomerative_d128_n_clusters-15_linkage-average,agglomerative_d128_n_clusters-15_linkage-ward,agglomerative_d128_n_clusters-5_linkage-average,agglomerative_d128_n_clusters-5_linkage-ward,agglomerative_d16_n_clusters-10_linkage-average,agglomerative_d16_n_clusters-10_linkage-ward,agglomerative_d16_n_clusters-15_linkage-average,agglomerative_d16_n_clusters-15_linkage-ward,agglomerative_d16_n_clusters-5_linkage-average,agglomerative_d16_n_clusters-5_linkage-ward,agglomerative_d256_n_clusters-10_linkage-average,agglomerative_d256_n_clusters-10_linkage-ward,agglomerative_d256_n_clusters-15_linkage-average,agglomerative_d256_n_clusters-15_linkage-ward,agglomerative_d256_n_clusters-5_linkage-average,agglomerative_d256_n_clusters-5_linkage-ward,agglomerative_d2_n_clusters-10_linkage-average,agglomerative_d2_n_clusters-10_linkage-ward,agglomerative_d2_n_clusters-15_linkage-average,agglomerative_d2_n_clusters-15_linkage-ward,agglomerative_d2_n_clusters-5_linkage-average,agglomerative_d2_n_clusters-5_linkage-ward,agglomerative_d32_n_clusters-10_linkage-average,agglomerative_d32_n_clusters-10_linkage-ward,agglomerative_d32_n_clusters-15_linkage-average,agglomerative_d32_n_clusters-15_linkage-ward,agglomerative_d32_n_clusters-5_linkage-average,agglomerative_d32_n_clusters-5_linkage-ward,agglomerative_d4_n_clusters-10_linkage-average,agglomerative_d4_n_clusters-10_linkage-ward,agglomerative_d4_n_clusters-15_linkage-average,agglomerative_d4_n_clusters-15_linkage-ward,agglomerative_d4_n_clusters-5_linkage-average,agglomerative_d4_n_clusters-5_linkage-ward,agglomerative_d64_n_clusters-10_linkage-average,agglomerative_d64_n_clusters-10_linkage-ward,agglomerative_d64_n_clusters-15_linkage-average,agglomerative_d64_n_clusters-15_linkage-ward,agglomerative_d64_n_clusters-5_linkage-average,agglomerative_d64_n_clusters-5_linkage-ward,agglomerative_d8_n_clusters-10_linkage-average,agglomerative_d8_n_clusters-10_linkage-ward,agglomerative_d8_n_clusters-15_linkage-average,agglomerative_d8_n_clusters-15_linkage-ward,agglomerative_d8_n_clusters-5_linkage-average,agglomerative_d8_n_clusters-5_linkage-ward
agglomerative_d32_n_clusters-15_linkage-average,0.9091092217985934,0.6502926762644398,0.7982808202195122,0.6969571925074274,0.8166618647398783,0.40564625812997823,0.9078644090779708,0.6871751117220357,0.797419508743259,0.6635699309034889,0.73126609951659,0.6918940260465245,0.878998602235151,0.7228873939034479,0.7637904895031741,0.5721196451583492,0.8010717049143434,0.7369998876220171,0.6870243440208992,0.5556466685023471,0.5443386084156426,0.5133660028651986,0.6776849350957411,0.4235464312368979,0.9078644090779706,0.710765322915943,1.0,0.7634033402422898,0.8018324265733014,0.5178323220699416,0.8497650683169116,0.5579767611981685,0.7512055916827001,0.6679506106880433,0.6475824312302432,0.4375910588825054,0.9113592913837678,0.7003867927707036,0.7524867546439384,0.6094492031922382,0.7622219723592362,0.4167242678265971,0.8433232972120012,0.6867657873340984,0.7898955696224018,0.7042479968516858,0.6096808641199633,0.4650176286763495
agglomerative_d32_n_clusters-15_linkage-ward,0.7239857710810268,0.8091372147020076,0.6204727830235536,0.699440889913248,0.7968918712152584,0.600311773119974,0.8868006929131764,0.7902822846987061,0.6530604908883567,0.7877536398487707,0.6934405688343062,0.6374031118115763,0.8285353256682123,0.8015314548554631,0.6573411222213116,0.6929908322142706,0.7754858065486092,0.6575402244237112,0.5831907462977737,0.5777955949047975,0.5099752047463106,0.5595734912803155,0.49147442481607184,0.5004349161600946,0.8868006929131766,0.8488042153947053,0.7634033402422898,1.0,0.7741830416872297,0.6752743381772676,0.7640928852395739,0.6633254681095055,0.6776268757623922,0.7771443515881373,0.6046739001417079,0.43149627901876275,0.7954944917893816,0.79285918507363,0.7809783541841399,0.6747793041541342,0.7449173585861295,0.5834165045891087,0.8373561301924834,0.7713008737346007,0.7194421268546436,0.8081860371858854,0.6122298277441431,0.5712411013668435
agglomerative_d32_n_clusters-5_linkage-average,0.9528390337190421,0.5933267730539059,0.8178256383944523,0.7074521304488398,0.3567852741986474,0.2826482561896379,0.9324830676552291,0.5697160402314403,0.780754742171214,0.7648697406284841,0.7372640677190905,0.33059648354723475,0.8467024814929719,0.6670228237768253,0.7570022224020398,0.5710881700410078,0.5419602878654255,0.3091559954840921,0.2855259934665004,0.5687204721997302,0.37666192772841833,0.6587487259272944,0.11162072035056306,0.10814464427044194,0.9324830676552291,0.7166410153764021,0.8018324265733014,0.7741830416872297,1.0,0.4435865812512837,0.4545104199102564,0.582473022465454,0.7439927948614421,0.7803084677075118,0.4168741949730233,0.30618456400309446,0.9252078899871155,0.6097994880222974,0.8059784494231623,0.7041126323700182,0.4847008230686944,0.32885630092218643,0.8066899588151923,0.6729165277427646,0.7831148322668475,0.6712646960858845,0.6084546194929608,0.3859359828979736
agglomerative_d32_n_clusters-5_linkage-ward,0.45034947767992134,0.7570832477958059,0.5507884777347136,0.7086628359699456,0.13632576858178888,0.5639332445378573,0.4649054260180489,0.7214659141128664,0.5775692303976644,0.658602377607058,0.4480796705637278,0.5019469591307362,0.6519440928139275,0.7295893285769074,0.537530718901283,0.6068249484897301,0.2713628371861313,0.44225584434485493,0.3341536274699167,0.5868876846154919,0.3003131834096108,0.5700890306149256,0.24342020392606284,0.371814816935387,0.464905426018049,0.8232335027302806,0.5178323220699416,0.6752743381772676,0.4435865812512837,1.0,0.54367499771666,0.6963521531433672,0.5156656496761669,0.6204855185121309,0.6140256102317703,0.4443703819985525,0.4832629065901883,0.7626687504583634,0.7455512085341741,0.6726966359766356,0.28777815260120504,0.6934065934065934,0.47160581349454267,0.6257968494604984,0.567790964208875,0.6403603943206627,0.3621603383257292,0.6622178614686483
agglomerative_d4_n_clusters-10_linkage-average,0.46851328523570623,0.5373031041420957,0.6605361043422395,0.6849112190751591,0.4650909525748398,0.39765331372016394,0.6372642101579837,0.613926296764477,0.7610703644284839,0.7570644709795584,0.6777321301651668,0.7339371943690098,0.6300686529264466,0.6305928900546539,0.7079797956653117,0.7115837966659762,0.6934322293529973,0.8516873429667502,0.48459803563157217,0.41690784545260035,0.4536810188634851,0.5672211252866991,0.47325009577606514,0.4556901027040047,0.6372642101579837,0.6513519409137778,0.8497650683169116,0.7640928852395739,0.4545104199102564,0.54367499771666,1.0,0.41909836468642425,0.8683580621794043,0.6764111753153159,0.7537523916184771,0.4194536928641409,0.5300501349274371,0.6086930997211278,0.6906200501424222,0.6692603683705098,0.5667117067474091,0.44295663491326,0.6350962950425746,0.5205214802939646,0.7211428125850807,0.778789010749547,0.5618145526019982,0.5031156749326696
agglomerative_d4_n_clusters-10_linkage-ward,0.43593222850418895,0.5772421319573284,0.4896804886492174,0.6583840828057788,0.596020073315856,0.6240554703667898,0.5544784659917535,0.6020521319608989,0.6086417522328456,0.6497206546659925,0.6706399330579271,0.46083829715127705,0.5165796722917825,0.5170835345730829,0.558002208009063,0.5679049701824764,0.6535419770951222,0.6491515961857026,0.3123300946911112,0.4912434674064704,0.29128275461889624,0.4938168871133066,0.47503002526747673,0.4980247007097593,0.5544784659917535,0.4973755093732947,0.5579767611981685,0.6633254681095055,0.582473022465454,0.6963521531433672,0.41909836468642425,1.0,0.5753270659679748,0.8439676442448232,0.702820428998843,0.6365076442644486,0.4548147611984265,0.5175915293106239,0.7229564334637784,0.7252849698273286,0.47826191244158184,0.6865323811619154,0.5112485274997585,0.5650884815558406,0.6144321079302351,0.6326936574944951,0.6611494818953838,0.6112483078013703
agglomerative_d4_n_clusters-15_linkage-average,0.7116189934742178,0.6488699760350999,0.6486369127307129,0.6035790094872456,0.6378976099625253,0.3729040417550114,0.790274126185836,0.6718879271108003,0.7973121159909071,0.6906819616529339,0.6859049951060949,0.672867351403325,0.7802340830528721,0.7262512218460555,0.6625081793132325,0.612236298290609,0.7784985888049577,0.714545985115284,0.5524196919656608,0.5145810908222083,0.4503154698083867,0.5186029325660261,0.5127516940458428,0.4297336017552344,0.7902741261858359,0.7290718219078548,0.7512055916827001,0.6776268757623922,0.7439927948614421,0.5156656496761669,0.8683580621794043,0.5753270659679748,1.0,0.6303305124086802,0.6509024839944593,0.43438099348296133,0.7137256938796387,0.5998827071425122,0.6312583668890581,0.5428888089863777,0.5836260595319869,0.40881793594543747,0.7486023093380223,0.6073504050291795,0.7294574383639336,0.6587892228745165,0.6241343512530536,0.48972224795350605
agglomerative_d4_n_clusters-15_linkage-ward,0.5780731507255987,0.6742554352505642,0.5400124135809659,0.599801574035492,0.5261098465933529,0.5405882241937894,0.7523645634605785,0.7845950055163156,0.5785430436078307,0.7469904807032371,0.7232343751876182,0.6067934143537067,0.6954551139055336,0.694350564827913,0.5611334171112242,0.6063944459015641,0.5891631536214137,0.6722993283699892,0.5024555339168776,0.5942441352918085,0.4146982181510807,0.5374880713901359,0.4475132710973549,0.4588779642312474,0.7523645634605785,0.715744793785257,0.6679506106880433,0.7771443515881373,0.7803084677075118,0.6204855185121309,0.6764111753153159,0.8439676442448232,0.6303305124086802,1.0,0.624208406426698,0.5015722610333913,0.6399765112689944,0.6524559528229836,0.6407977268361336,0.7193153992707411,0.47639297759487576,0.5472456635703893,0.7034797962940588,0.7312667718980609,0.6431194355762869,0.6977030362469413,0.6300999713408786,0.5215617757980121
agglomerative_d4_n_clusters-5_linkage-average,0.6226109908445452,0.7022656098437496,0.6990285934358564,0.650374440698129,0.3806761333856021,0.4787038668265967,0.6093928020722252,0.7054588558231994,0.72361352708233,0.6334796299814067,0.6361558567135066,0.6518231255984992,0.8747131744560341,0.7248907404648964,0.6849290988065684,0.6139305908149884,0.47434614318590873,0.6664209976987122,0.39831553268443765,0.5608212002021455,0.3665531873854799,0.550792210081872,0.41351633696216583,0.36943851330809324,0.6093928020722252,0.6596363694798708,0.6475824312302432,0.6046739001417079,0.4168741949730233,0.6140256102317703,0.7537523916184771,0.702820428998843,0.6509024839944593,0.624208406426698,1.0,0.376534317406605,0.610209122258224,0.6823643453690911,0.6689369688116711,0.6459105869497647,0.5022396059261396,0.5295326762316159,0.6141152612538083,0.6676032905931185,0.7155897280011704,0.6089460726578896,0.5903942940450914,0.5418018402807933
agglomerative_d4_n_clusters-5_linkage-ward,0.32168489026692115,0.46833720407133594,0.44585076489854264,0.44494901035868584,0.2936561084298869,0.3379520899597886,0.35612777764788695,0.48161707067177717,0.4844381091147033,0.4159613935517646,0.23225947868067093,0.4341653981392957,0.5052528477897537,0.4379976979808384,0.45312454071684394,0.3972654165464246,0.2740100552271882,0.3679736842113971,0.3163653030558868,0.4421284052959762,0.23540652280928365,0.3896529368082643,0.40259633250996457,0.43543062624511464,0.356127777647887,0.4249662440445586,0.4375910588825054,0.43149627901876275,0.30618456400309446,0.4443703819985525,0.4194536928641409,0.6365076442644486,0.43438099348296133,0.5015722610333913,0.376534317406605,1.0,0.34128026466855765,0.3979717027824089,0.4699877271326153,0.5545923339193721,0.24415619498361768,0.41796802201934324,0.3549214791219212,0.4793012995749999,0.485498609341254,0.4224419542107448,0.22753237306425497,0.4486690567937763
agglomerative_d64_n_clusters-10_linkage-average,0.868772385109656,0.598837353744603,0.930592483502194,0.76743083504014,0.9224986256023838,0.3931632214041978,0.8880290778326098,0.5016087618686622,0.9012190146713156,0.6505109699740912,0.8521734838353723,0.6097270524422336,0.8399525639345455,0.6241630146369107,0.8976779950088186,0.5773719987366158,0.9026719272729586,0.712878022418168,0.38949862171721267,0.37274234903207504,0.46124607810516116,0.4859734233109306,0.42925312191586673,0.29215573008849316,0.8880290778326099,0.5924563143219681,0.9113592913837678,0.7954944917893816,0.9252078899871155,0.4832629065901883,0.5300501349274371,0.4548147611984265,0.7137256938796387,0.6399765112689944,0.610209122258224,0.34128026466855765,1.0,0.6327643994237383,0.9048021458936688,0.6881391003538149,0.8697266450059015,0.404459723920796,0.8249914413161358,0.5445767365158658,0.90259052480813,0.6299016098357724,0.7274559904433769,0.40960052007046804
agglomerative_d64_n_clusters-10_linkage-ward,0.5428991232814927,0.6903828267206589,0.700857331123302,0.8462200960066675,0.6404509911665912,0.6862490972122852,0.6212776451777495,0.6497035533999279,0.6730203454644114,0.6762742440632118,0.6376561777251878,0.7220858647411513,0.6707148750936229,0.7077490839170251,0.6592139073550856,0.6775081177351642,0.615681411768737,0.7570913384974306,0.5166537632156996,0.48154914066161575,0.49485037395313974,0.5757773018301207,0.5231398955308504,0.5109458731711717,0.6212776451777495,0.7063579354785927,0.7003867927707036,0.79285918507363,0.6097994880222974,0.7626687504583634,0.6086930997211278,0.5175915293106239,0.5998827071425122,0.6524559528229836,0.6823643453690911,0.3979717027824089,0.6327643994237383,1.0,0.8688284427040276,0.8635690792701718,0.8486666461374195,0.7309378850151209,0.6109174788254624,0.6094560582480353,0.720375276317813,0.7186221974203921,0.5352961560179877,0.5739702010799651
agglomerative_d64_n_clusters-15_linkage-average,0.8366833446326396,0.8187871250670113,0.7261304905957481,0.7396865243475784,0.8348366968732812,0.6732554961639929,0.9064389337828203,0.8783974698869838,0.7471471437178924,0.7052140123325257,0.7350229835601733,0.6855459618795735,0.8686371812600207,0.7831096770716353,0.7868554715432299,0.5948614011849153,0.818579750305093,0.7432971431487433,0.5220742769952122,0.5778134637673809,0.40012589119912645,0.47327371073952723,0.5650498109277978,0.5976636318734743,0.9064389337828203,0.7917044932549182,0.7524867546439384,0.7809783541841399,0.8059784494231623,0.7455512085341741,0.6906200501424222,0.7229564334637784,0.6312583668890581,0.6407977268361336,0.6689369688116711,0.4699877271326153,0.9048021458936688,0.8688284427040276,1.0,0.6955502704326872,0.7722076603386564,0.6560107912911671,0.8666183468200673,0.7730021850204125,0.763496202488653,0.6599801729153508,0.6468563076167871,0.6613837942017432
agglomerative_d64_n_clusters-15_linkage-ward,0.6123351719595377,0.6916953001747005,0.6202555112895738,0.7025229983868856,0.6082369861192978,0.6260654389920792,0.7739082995964393,0.7935745699104508,0.6034789801419381,0.6200927294809586,0.6831776535441374,0.675883880912097,0.7454406165364407,0.6466222985276733,0.5531871373196983,0.6048916486758351,0.5792798899358489,0.6748822428998037,0.4861396979608491,0.5137360085721061,0.3933183676855479,0.4646035315768643,0.5033982187914129,0.5132160827484652,0.7739082995964394,0.6688135275688337,0.6094492031922382,0.6747793041541342,0.7041126323700182,0.6726966359766356,0.6692603683705098,0.7252849698273286,0.5428888089863777,0.7193153992707411,0.6459105869497647,0.5545923339193721,0.6881391003538149,0.8635690792701718,0.6955502704326872,1.0,0.8230964103593864,0.6656594301318403,0.7689937172532233,0.6121053316414721,0.6350084879929713,0.5829842937212543,0.5000857693668278,0.5450910790990018
agglomerative_d64_n_clusters-5_linkage-average,0.8988861337434599,0.5514362103049333,0.7942279995608957,0.7737932408192323,0.7263741658509875,0.26271529687348055,0.8697266450059015,0.4146543242780333,0.7714900217535334,0.4807278357587742,0.5097597437812288,0.3965687310865141,0.8009385838906591,0.606840667990708,0.7336208779465164,0.5546290547613968,0.5022099351161204,0.23290629891793152,0.4770622264579013,0.2975846583125058,0.4772288806134921,0.5466705156209467,0.3615998850731707,0.18700429171908947,0.8697266450059015,0.5457482265002626,0.7622219723592362,0.7449173585861295,0.4847008230686944,0.28777815260120504,0.5667117067474091,0.47826191244158184,0.5836260595319869,0.47639297759487576,0.5022396059261396,0.24415619498361768,0.8697266450059015,0.8486666461374195,0.7722076603386564,0.8230964103593864,1.0,0.26305314734401775,0.8468036296705661,0.4078659351911308,0.7808679802796862,0.6205546224991604,0.4652847847815627,0.20115949918792236
agglomerative_d64_n_clusters-5_linkage-ward,0.38011538716375404,0.7312191283367251,0.47833413347200643,0.6788366268148976,0.2655862794047609,0.6799717112086308,0.3814862154288183,0.6374766248873401,0.4939312020048753,0.5381152362048574,0.3430073567259905,0.37324543565814083,0.517223997000194,0.5889440166767688,0.47161209578906294,0.5237984419434963,0.31436276176441325,0.5118407907408776,0.4005301895273111,0.5605822166542951,0.379299871888706,0.4891079567081881,0.3555890766892625,0.48665295192272523,0.3814862154288183,0.6140597432708927,0.4167242678265971,0.5834165045891087,0.32885630092218643,0.6934065934065934,0.44295663491326,0.6865323811619154,0.40881793594543747,0.5472456635703893,0.5295326762316159,0.41796802201934324,0.404459723920796,0.7309378850151209,0.6560107912911671,0.6656594301318403,0.26305314734401775,1.0,0.37705355942258284,0.5799439769453858,0.47847352196983417,0.5241567839195429,0.29510511942495576,0.6626940519448385
agglomerative_d8_n_clusters-10_linkage-average,0.6932188196482526,0.5444223394780844,0.7544274306353267,0.7715480425860844,0.8428409750737675,0.349153277829501,0.9366354378404471,0.6020530661559217,0.8703659128912061,0.6945903588583754,0.83969061537721,0.6009566323211246,0.7696152488056404,0.5675278379036748,0.8339288067551129,0.5995969563963756,0.8092041439945946,0.7122315564445241,0.37070407167854375,0.32414545600648964,0.49510622365079493,0.4421858835587075,0.4159520444639012,0.27181994940925713,0.9366354378404471,0.5283874273061342,0.8433232972120012,0.8373561301924834,0.8066899588151923,0.47160581349454267,0.6350962950425746,0.5112485274997585,0.7486023093380223,0.7034797962940588,0.6141152612538083,0.3549214791219212,0.8249914413161358,0.6109174788254624,0.8666183468200673,0.7689937172532233,0.8468036296705661,0.37705355942258284,1.0,0.5078097241368364,0.8687673614476525,0.6761561961275487,0.8254832946441812,0.4082740676661182
agglomerative_d8_n_clusters-10_linkage-ward,0.43085067707942004,0.696425292687369,0.6878500462018102,0.7370286318885988,0.657456530943503,0.5927350890928811,0.5478769491093516,0.6804805798641717,0.5998052193575685,0.7190054881272293,0.6831431011769716,0.6574140386279146,0.6122478815907935,0.654910043836838,0.6123227346193404,0.6639629503232244,0.7754973123912133,0.8006232505373612,0.4236717699214205,0.59587434771023,0.460754861339542,0.5979720984082842,0.3942688831251347,0.553510881063327,0.5478769491093516,0.5877680679484778,0.6867657873340984,0.7713008737346007,0.6729165277427646,0.6257968494604984,0.5205214802939646,0.5650884815558406,0.6073504050291795,0.7312667718980609,0.6676032905931185,0.4793012995749999,0.5445767365158658,0.6094560582480353,0.7730021850204125,0.6121053316414721,0.4078659351911308,0.5799439769453858,0.5078097241368364,1.0,0.7162496785279676,0.8030785204631405,0.721841195919616,0.7345299228215826
agglomerative_d8_n_clusters-15_linkage-average,0.8207592213499666,0.7033709501865572,0.7224525582594592,0.626652263980963,0.8270655307026349,0.47954222779586997,0.8990956425023329,0.7321625379040363,0.8899955451521936,0.5895746831839169,0.7124527204923241,0.7665208189917847,0.9061297778151101,0.6968573516137899,0.7906467806635775,0.5266052707906183,0.7771112635867825,0.7684977873311049,0.5233763080925546,0.5226867161501974,0.4583171798920063,0.41859005357451706,0.5154942904650699,0.35923776941348684,0.8990956425023328,0.651539895060776,0.7898955696224018,0.7194421268546436,0.7831148322668475,0.567790964208875,0.7211428125850807,0.6144321079302351,0.7294574383639336,0.6431194355762869,0.7155897280011704,0.485498609341254,0.90259052480813,0.720375276317813,0.763496202488653,0.6350084879929713,0.7808679802796862,0.47847352196983417,0.8687673614476525,0.7162496785279676,1.0,0.6020063335790422,0.6761119558457329,0.4703609642236334
agglomerative_d8_n_clusters-15_linkage-ward,0.5677797787315096,0.759402778342071,0.5242501793918998,0.6447800607541124,0.6816412498421476,0.533616505004813,0.7260258857546142,0.7493866207789018,0.5434671383958608,0.824483275606635,0.6603534200974692,0.601733288997258,0.6718611671935861,0.7981470548795497,0.5275113431305083,0.7270385550905146,0.7737244265423862,0.6453000229823139,0.563397493654391,0.6355950864674511,0.4481587533007046,0.634892830884876,0.39082824269700484,0.5264552131118692,0.7260258857546144,0.8113736389841136,0.7042479968516858,0.8081860371858854,0.6712646960858845,0.6403603943206627,0.778789010749547,0.6326936574944951,0.6587892228745165,0.6977030362469413,0.6089460726578896,0.4224419542107448,0.6299016098357724,0.7186221974203921,0.6599801729153508,0.5829842937212543,0.6205546224991604,0.5241567839195429,0.6761561961275487,0.8030785204631405,0.6020063335790422,1.0,0.5993137430098954,0.5880132317516622
agglomerative_d8_n_clusters-5_linkage-average,0.7528102797373563,0.6757104234778846,0.6436691469061608,0.6295294494112558,0.5459477075858576,0.29438697080944004,0.7274559904433768,0.6152234975414418,0.6772903128628618,0.6127226540026632,0.7577647714591216,0.3516749126114053,0.6784165371435973,0.6627877020553118,0.640798692802522,0.5897091510060847,0.7435757665196976,0.4667721636527906,0.35689702977318477,0.6180290430196246,0.4591955314987534,0.5400162844640981,0.23138171999986762,0.2386158046434541,0.7274559904433769,0.5849266690532053,0.6096808641199633,0.6122298277441431,0.6084546194929608,0.3621603383257292,0.5618145526019982,0.6611494818953838,0.6241343512530536,0.6300999713408786,0.5903942940450914,0.22753237306425497,0.7274559904433769,0.5352961560179877,0.6468563076167871,0.5000857693668278,0.4652847847815627,0.29510511942495576,0.8254832946441812,0.721841195919616,0.6761119558457329,0.5993137430098954,1.0,0.393057591513222
agglomerative_d8_n_clusters-5_linkage-ward,0.384980093819607,0.6342722106133779,0.5098982009762245,0.598726395854716,0.22387435021714747,0.5161566980259241,0.4087508670825323,0.6589735947737425,0.5458470982115341,0.5523946737107532,0.385629958262681,0.3193896159615974,0.5314585030884103,0.6451847387879912,0.5220569144250988,0.5573775971591644,0.3707228384126824,0.5261202800491248,0.3909184637132327,0.6248704931223014,0.38953393163947286,0.5320430369941757,0.3498540429414022,0.5298008191112075,0.4087508670825323,0.5688611309395082,0.4650176286763495,0.5712411013668435,0.3859359828979736,0.6622178614686483,0.5031156749326696,0.6112483078013703,0.48972224795350605,0.5215617757980121,0.5418018402807933,0.4486690567937763,0.40960052007046804,0.5739702010799651,0.6613837942017432,0.5450910790990018,0.20115949918792236,0.6626940519448385,0.4082740676661182,0.7345299228215826,0.4703609642236334,0.5880132317516622,0.393057591513222,1.0
